Student,required_hours,total_hours_completed,attendance_rate,hours_completed_ratio,late_count,absent_count,total_tasks_logged,total_task_hours,number_of_distinct_competencies,hours_software_development,hours_machine_learning_engineering,hours_it_related_research,hours_ux_ui_design,hours_information_security_analysis,hours_networking,hours_technical_support,hours_data_analysis,hours_customer_service,hours_data_entry_management,hours_office_work,total_chatbot_queries,chatbot_queries_last_30_days,weekly_progress_grade,narrative_report_grade,coordinator_eval_grade,supervisor_eval_grade,has_weekly_progress_grade,has_narrative_report_grade,has_coordinator_eval_grade,has_supervisor_eval_grade,final_ojt_grade,risk_level
Student_608,600,356.3,82.8,0.594,6,15,32,97.0,9,4.7,36.4,7.0,6.9,2.6,15.7,0.0,10.5,8.6,0.0,4.7,5,3,50.0,79.2,84.2,93.5,1,1,1,1,80.08,MEDIUM
Student_609,600,128.7,53.5,0.214,0,40,21,40.7,3,16.8,0.0,0.0,7.8,0.0,0.0,0.0,0.0,0.0,0.0,16.1,7,4,50.0,50.0,52.0,0.0,1,1,1,0,30.4,HIGH
Student_610,486,167.2,52.9,0.344,0,33,13,25.6,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,17.6,45,23,50.0,58.8,63.2,66.7,1,1,1,1,61.08,HIGH
Student_611,200,116.9,68.0,0.584,1,8,66,254.4,5,0.0,5.2,0.0,0.0,70.8,73.0,42.3,63.2,0.0,0.0,0.0,18,11,91.5,89.2,87.7,84.3,1,1,1,1,87.4,LOW
Student_612,240,51.7,55.6,0.215,1,12,26,121.7,5,3.0,0.0,46.9,0.0,0.0,32.9,0.0,25.4,0.0,13.5,0.0,7,1,50.0,99.4,88.3,66.0,1,1,1,1,73.94,HIGH
Student_613,300,27.4,32.4,0.091,0,25,26,118.2,5,0.0,0.0,11.6,17.6,0.0,38.7,14.0,0.0,0.0,0.0,36.4,2,0,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_614,300,83.4,52.3,0.278,1,21,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_615,400,23.8,22.0,0.06,1,39,14,51.7,2,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.2,0.0,3,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_616,300,61.7,41.2,0.206,0,20,22,103.9,4,0.0,75.7,11.5,2.5,0.0,0.0,14.2,0.0,0.0,0.0,0.0,8,3,50.0,50.0,53.6,53.2,1,1,1,1,52.0,HIGH
Student_617,300,19.1,23.1,0.064,1,30,13,58.8,3,0.0,25.8,0.0,0.0,0.0,0.0,0.0,3.1,0.0,29.9,0.0,6,2,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_618,240,65.9,56.7,0.275,1,13,27,41.4,3,0.0,0.0,0.0,0.0,6.3,17.4,0.0,0.0,0.0,0.0,17.7,4,0,50.0,71.5,83.6,0.0,1,1,1,0,41.02,HIGH
Student_619,400,0.0,0.0,0.0,0,49,1,2.9,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_620,600,260.6,67.0,0.434,0,29,70,249.1,6,0.0,0.0,8.7,46.7,13.8,104.3,0.0,48.7,0.0,0.0,26.8,11,7,79.5,92.0,100.0,77.2,1,1,1,1,85.18,LOW
Student_621,300,24.5,24.2,0.082,1,25,4,13.7,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.7,3,0,50.0,50.7,50.0,0.0,1,1,1,0,30.14,HIGH
Student_622,486,363.1,100.0,0.747,0,0,37,143.0,5,0.0,0.0,0.0,0.0,13.8,0.0,66.8,24.6,30.9,6.8,0.0,9,5,68.9,90.6,89.4,80.8,1,1,1,1,82.1,MEDIUM
Student_623,600,172.3,64.8,0.287,1,25,11,42.5,5,0.0,0.0,0.0,7.0,0.0,4.4,0.0,0.0,5.3,21.1,4.7,11,4,50.0,50.0,50.0,51.6,1,1,1,1,50.64,HIGH
Student_624,600,594.3,100.0,0.99,0,0,31,64.5,9,10.2,5.4,6.7,0.0,1.7,18.7,8.8,2.7,5.3,0.0,5.1,7,2,79.2,87.0,73.5,89.0,1,1,1,1,83.54,MEDIUM
Student_625,486,422.8,86.8,0.87,0,9,47,132.8,10,18.1,8.7,16.3,11.8,31.4,13.9,9.2,4.7,10.1,8.6,0.0,5,2,71.8,60.7,85.7,91.6,1,1,1,1,80.28,MEDIUM
Student_626,400,131.3,60.4,0.328,2,19,29,84.7,6,0.0,0.0,14.7,2.6,0.0,0.0,0.0,11.7,18.7,26.7,10.2,3,1,50.0,52.2,70.9,54.3,1,1,1,1,56.34,HIGH
Student_627,486,332.5,72.1,0.684,3,19,30,70.6,3,0.0,0.0,8.6,0.0,3.7,0.0,0.0,58.3,0.0,0.0,0.0,11,3,50.0,81.6,63.7,61.7,1,1,1,1,63.74,HIGH
Student_628,200,24.1,36.0,0.121,1,16,3,13.1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_629,400,14.9,15.4,0.037,0,44,1,4.7,1,0.0,0.0,0.0,0.0,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_630,486,161.4,56.2,0.332,2,28,27,45.8,3,0.0,12.6,0.0,0.0,0.0,0.0,0.0,14.4,0.0,18.8,0.0,4,1,50.0,50.0,50.0,53.6,1,1,1,1,51.44,HIGH
Student_631,300,26.1,18.6,0.087,0,35,0,0.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_632,240,58.3,46.7,0.243,1,16,30,95.2,10,6.9,7.7,2.8,0.0,23.1,11.8,17.9,9.6,5.4,4.6,5.3,3,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_633,600,452.7,96.1,0.754,1,3,74,167.4,10,0.0,29.7,14.1,18.8,6.2,33.4,8.1,39.7,5.1,1.7,10.6,8,4,89.5,100.0,80.2,89.9,1,1,1,1,89.9,LOW
Student_634,240,13.6,23.3,0.057,1,23,8,29.9,2,0.0,0.0,21.6,0.0,0.0,8.3,0.0,0.0,0.0,0.0,0.0,6,2,50.0,51.5,50.0,50.0,1,1,1,1,50.3,HIGH
Student_635,300,39.4,31.4,0.131,1,24,15,51.2,5,0.0,3.8,0.0,0.0,0.0,0.0,6.9,0.0,0.6,5.4,34.5,5,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_636,600,323.1,80.5,0.539,2,15,78,387.6,7,89.0,0.0,0.0,0.0,60.6,0.0,59.5,41.6,78.4,26.0,32.4,12,7,86.4,91.7,85.6,89.7,1,1,1,1,88.62,LOW
Student_637,486,301.2,88.9,0.62,3,7,60,203.8,7,31.7,74.2,0.0,19.0,28.9,0.0,28.0,0.0,4.3,17.7,0.0,21,4,85.6,68.4,79.6,99.2,1,1,1,1,86.4,LOW
Student_638,600,15.0,13.9,0.025,1,62,13,30.1,2,0.0,0.0,25.0,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0,2,1,50.0,50.0,54.3,0.0,1,1,1,0,30.86,HIGH
Student_639,200,58.8,64.0,0.294,0,9,14,39.2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,50.0,67.6,55.6,0.0,1,1,1,0,34.64,HIGH
Student_640,200,12.2,22.2,0.061,0,21,12,20.2,3,16.6,0.0,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,20,12,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_641,600,299.4,79.1,0.499,2,18,34,146.6,6,12.2,26.0,58.2,0.0,34.7,0.0,0.0,7.8,0.0,0.0,7.8,17,4,50.0,83.2,71.5,87.4,1,1,1,1,75.9,MEDIUM
Student_642,300,161.3,80.0,0.538,0,8,51,237.1,10,33.3,29.7,0.0,40.9,24.5,7.4,11.0,3.6,48.3,14.8,23.6,4,1,80.9,75.2,78.6,80.8,1,1,1,1,79.26,MEDIUM
Student_643,200,140.7,80.0,0.703,1,5,43,165.0,8,0.6,0.0,1.3,5.7,75.7,21.9,42.0,0.0,3.9,14.0,0.0,8,3,64.5,99.7,88.7,97.5,1,1,1,1,89.58,LOW
Student_644,486,75.9,36.1,0.156,2,46,3,4.6,3,0.0,0.0,0.1,0.0,1.4,0.0,0.0,0.0,0.0,3.1,0.0,5,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_645,486,178.9,69.2,0.368,3,20,16,79.1,2,0.0,37.8,0.0,0.0,41.3,0.0,0.0,0.0,0.0,0.0,0.0,3,1,50.0,70.7,52.7,76.0,1,1,1,1,65.08,HIGH
Student_646,486,131.8,78.9,0.271,2,12,74,213.4,8,14.1,0.0,16.0,7.4,16.8,0.0,0.0,37.9,54.5,39.3,27.4,9,5,65.7,72.1,77.9,0.0,1,1,1,0,43.14,HIGH
Student_647,600,53.1,18.8,0.089,1,65,32,54.7,6,0.0,0.0,10.1,0.0,6.7,10.5,0.0,0.2,10.6,0.0,16.6,5,2,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_648,300,4.3,17.1,0.014,0,29,9,36.0,3,0.0,0.0,23.1,6.4,0.0,0.0,0.0,0.0,0.0,6.5,0.0,1,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_649,200,15.2,30.8,0.076,0,18,10,34.6,1,0.0,0.0,0.0,0.0,0.0,0.0,34.6,0.0,0.0,0.0,0.0,7,1,50.0,50.1,50.0,0.0,1,1,1,0,30.02,HIGH
Student_650,486,130.0,48.6,0.267,4,36,28,126.9,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.7,0.0,38.8,18.4,2,0,50.0,60.4,55.6,0.0,1,1,1,0,33.2,HIGH
Student_651,600,566.9,97.5,0.945,2,2,78,179.0,5,0.0,30.3,0.0,0.0,73.8,6.1,52.9,15.9,0.0,0.0,0.0,15,6,96.8,95.4,95.8,100.0,1,1,1,1,97.6,LOW
Student_652,486,68.2,38.2,0.14,2,34,10,25.9,6,0.0,0.0,12.3,1.1,0.0,0.0,2.0,3.0,2.6,4.9,0.0,7,2,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_653,600,11.7,13.5,0.02,1,64,5,22.1,3,0.0,8.0,0.0,0.0,0.0,2.9,0.0,0.0,0.0,11.1,0.0,5,2,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_654,200,114.2,82.1,0.571,1,5,27,133.1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,0.0,96.6,17,7,52.5,66.2,77.6,79.1,1,1,1,1,70.9,HIGH
Student_655,600,38.5,32.9,0.064,0,49,12,29.1,1,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_656,200,25.0,31.0,0.125,1,20,11,32.7,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_657,240,81.3,55.9,0.339,1,15,19,60.4,2,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,40.4,0.0,8,3,50.0,69.0,50.0,63.8,1,1,1,1,59.32,HIGH
Student_658,200,0.0,0.0,0.0,0,25,8,15.5,3,0.0,0.0,0.0,2.8,0.0,0.0,6.4,6.3,0.0,0.0,0.0,4,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_659,400,145.8,64.0,0.365,3,18,71,162.2,8,3.4,72.1,16.5,0.0,20.4,0.0,21.0,0.0,10.3,7.6,10.9,5,1,68.5,70.8,63.6,76.6,1,1,1,1,71.22,HIGH
Student_660,240,27.5,27.6,0.115,0,21,14,44.4,1,0.0,0.0,0.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_661,486,313.9,88.3,0.646,3,7,48,84.3,7,16.5,8.1,0.0,10.4,5.4,0.0,30.1,1.5,12.2,0.0,0.0,5,2,71.0,93.0,95.3,89.9,1,1,1,1,87.82,LOW
Student_662,240,2.6,11.1,0.011,0,24,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,2,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_663,240,8.4,17.9,0.035,0,23,11,16.6,1,16.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_664,300,20.6,28.2,0.069,0,28,21,93.9,6,0.0,9.7,0.0,0.0,43.2,12.5,0.0,23.8,0.0,1.9,2.8,7,4,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_665,200,134.1,84.6,0.67,0,4,41,116.5,5,14.7,28.9,16.2,0.0,0.0,0.0,27.9,0.0,0.0,0.0,28.7,27,9,60.4,72.2,73.1,81.2,1,1,1,1,73.62,HIGH
Student_666,486,299.6,75.0,0.616,0,15,44,85.9,5,19.0,0.0,0.0,9.4,44.8,3.0,9.7,0.0,0.0,0.0,0.0,5,2,71.2,75.7,70.2,87.0,1,1,1,1,78.22,MEDIUM
Student_667,300,157.0,74.4,0.523,2,11,14,65.5,4,6.8,7.0,2.8,0.0,0.0,48.9,0.0,0.0,0.0,0.0,0.0,23,5,50.0,52.0,58.2,75.4,1,1,1,1,62.2,HIGH
Student_668,600,318.5,70.4,0.531,0,21,56,99.1,9,3.1,9.8,7.3,6.7,27.0,8.8,27.0,2.4,0.0,0.0,6.9,16,9,66.4,100.0,93.7,92.9,1,1,1,1,89.18,LOW
Student_669,200,43.3,60.7,0.216,3,11,2,7.7,2,0.0,0.0,0.0,0.0,3.5,0.0,4.2,0.0,0.0,0.0,0.0,5,1,50.0,58.2,50.0,50.0,1,1,1,1,51.64,HIGH
Student_670,600,280.9,82.9,0.468,5,14,14,37.2,3,0.0,0.0,18.9,0.0,0.0,17.1,0.0,0.0,0.0,0.0,1.2,11,7,50.0,57.2,72.2,60.9,1,1,1,1,60.24,HIGH
Student_671,400,18.0,18.9,0.045,2,43,4,8.2,2,0.0,0.0,0.0,1.9,0.0,6.3,0.0,0.0,0.0,0.0,0.0,1,0,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_672,240,67.3,54.5,0.28,2,15,32,93.7,4,0.0,5.1,29.0,0.0,0.0,0.0,0.0,51.6,0.0,7.9,0.0,4,2,50.0,63.5,50.7,50.5,1,1,1,1,53.04,HIGH
Student_673,600,67.0,38.0,0.112,5,49,13,45.8,2,34.3,0.0,0.0,11.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,2,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_674,240,50.6,56.7,0.211,1,13,31,136.2,6,0.0,4.7,0.0,11.9,0.0,33.0,0.0,20.8,16.8,0.0,49.0,1,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_675,200,126.8,85.7,0.634,0,4,21,88.6,2,0.0,29.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.9,0.0,10,6,50.0,83.0,91.5,80.2,1,1,1,1,76.98,MEDIUM
Student_676,600,401.7,85.5,0.67,0,10,51,114.7,9,0.0,10.3,0.0,25.7,7.8,8.7,15.1,15.8,13.7,12.3,5.3,48,10,94.2,100.0,96.9,82.1,1,1,1,1,91.06,LOW
Student_677,400,242.3,100.0,0.606,1,0,50,131.3,8,43.7,15.6,11.9,0.5,0.0,31.2,0.0,17.6,0.0,3.2,7.5,6,3,93.8,97.8,100.0,96.4,1,1,1,1,96.88,LOW
Student_678,400,152.2,63.0,0.38,2,17,18,53.4,5,0.0,0.0,17.9,0.0,3.6,4.3,0.0,18.3,9.3,0.0,0.0,7,1,50.0,77.6,54.6,66.7,1,1,1,1,63.12,HIGH
Student_679,240,20.1,31.0,0.084,0,20,6,23.2,3,0.8,0.0,0.0,0.0,0.0,0.0,19.3,3.0,0.0,0.0,0.0,1,0,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_680,200,111.3,76.0,0.556,2,6,63,286.2,5,0.0,0.0,73.5,13.2,47.9,112.1,0.0,0.0,0.0,0.0,39.6,12,2,89.5,100.0,80.6,92.6,1,1,1,1,91.06,LOW
Student_681,200,67.3,58.6,0.336,3,12,16,38.6,3,27.4,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,3,1,50.0,66.8,61.0,59.7,1,1,1,1,59.44,HIGH
Student_682,300,2.5,7.0,0.008,1,40,5,11.8,2,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,2.2,0.0,0.0,5,3,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_683,200,29.5,37.9,0.148,0,18,62,141.7,8,8.0,17.8,4.2,0.0,16.5,17.8,0.0,11.1,24.8,0.0,41.5,1,0,50.0,50.0,50.0,62.6,1,1,1,1,55.04,HIGH
Student_684,200,210.8,92.9,1.054,0,2,30,135.1,5,0.0,0.0,12.3,0.0,0.0,0.0,29.3,40.3,34.9,18.3,0.0,7,3,64.9,97.1,94.2,100.0,1,1,1,1,91.24,LOW
Student_685,300,48.5,32.4,0.162,0,25,34,103.3,3,0.0,0.0,0.0,38.7,13.0,51.6,0.0,0.0,0.0,0.0,0.0,13,4,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_686,300,177.4,72.5,0.591,0,11,48,124.0,10,22.5,0.0,32.8,18.9,5.5,2.1,5.8,4.8,4.3,23.5,3.6,21,12,84.2,83.3,92.9,73.9,1,1,1,1,81.64,MEDIUM
Student_687,240,43.6,51.6,0.182,2,15,19,73.7,6,5.8,0.0,0.0,0.0,0.0,0.0,8.9,6.9,27.8,17.5,6.9,8,3,50.0,50.0,50.0,61.0,1,1,1,1,54.4,HIGH
Student_688,200,49.3,48.0,0.246,0,13,65,300.6,7,39.3,37.2,9.3,0.0,0.0,15.4,58.5,0.0,86.6,0.0,54.3,5,1,50.0,53.4,60.8,76.6,1,1,1,1,63.48,HIGH
Student_689,240,174.2,86.2,0.726,0,4,74,339.1,5,0.0,46.1,96.6,0.0,0.0,23.8,0.0,91.3,0.0,81.3,0.0,4,2,78.5,74.2,77.0,85.9,1,1,1,1,80.3,MEDIUM
Student_690,200,43.5,44.0,0.218,0,14,25,123.7,4,0.0,41.6,0.0,18.7,0.0,7.0,0.0,56.5,0.0,0.0,0.0,26,7,50.0,50.0,76.0,50.0,1,1,1,1,55.2,HIGH
Student_691,240,62.6,42.9,0.261,0,20,61,127.7,6,25.0,0.0,28.5,0.0,8.2,0.0,27.8,26.8,0.0,11.4,0.0,2,1,50.0,50.0,50.0,52.0,1,1,1,1,50.8,HIGH
Student_692,200,63.4,52.0,0.317,0,12,18,56.1,4,0.0,26.2,0.0,13.4,0.0,0.0,0.0,0.0,0.0,4.0,12.5,1,0,50.0,65.6,57.0,50.7,1,1,1,1,54.8,HIGH
Student_693,300,92.9,42.5,0.31,1,23,34,69.6,5,7.5,0.0,0.0,7.9,0.0,6.9,25.3,0.0,0.0,21.9,0.0,3,1,50.0,68.7,74.4,66.6,1,1,1,1,65.26,HIGH
Student_694,200,60.9,50.0,0.304,0,13,14,32.7,2,0.0,0.0,0.0,11.6,0.0,0.0,0.0,0.0,0.0,0.0,21.1,4,1,50.0,63.9,51.6,61.3,1,1,1,1,57.62,HIGH
Student_695,300,7.9,11.1,0.026,0,32,6,9.8,3,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.9,2.9,4,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_696,240,187.6,97.1,0.782,0,1,73,142.5,5,31.3,16.2,50.2,0.0,0.0,0.0,0.0,12.2,0.0,0.0,32.6,5,1,98.9,100.0,100.0,100.0,1,1,1,1,99.78,LOW
Student_697,200,56.3,64.0,0.282,0,9,13,60.4,5,0.0,0.0,0.0,2.5,13.3,0.0,0.0,10.2,5.8,28.6,0.0,4,1,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_698,240,136.5,86.2,0.569,0,4,44,163.2,10,0.8,0.9,26.0,10.8,7.2,53.9,15.1,24.0,14.8,9.8,0.0,6,2,72.4,72.2,96.1,89.1,1,1,1,1,83.78,MEDIUM
Student_699,486,210.2,59.7,0.433,3,27,31,124.8,7,0.0,14.0,0.0,68.7,6.2,15.5,0.5,0.0,11.7,8.1,0.0,8,2,50.0,73.9,76.1,73.8,1,1,1,1,69.52,HIGH
Student_700,600,523.1,90.5,0.872,0,8,58,226.6,5,39.7,0.0,0.0,0.0,0.0,0.0,21.6,60.2,94.4,10.7,0.0,9,3,81.0,93.2,92.2,90.9,1,1,1,1,89.64,LOW
Student_701,240,26.0,33.3,0.108,1,18,17,68.1,5,0.8,0.0,31.2,0.0,0.0,6.9,4.2,24.9,0.0,0.0,0.0,5,2,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_702,200,68.1,68.0,0.34,0,8,66,247.1,6,0.0,15.6,7.2,0.0,29.2,103.4,85.7,0.0,0.0,0.0,6.0,13,2,73.7,66.0,78.7,74.6,1,1,1,1,73.52,HIGH
Student_703,300,29.8,28.6,0.099,1,25,3,5.5,2,2.0,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,3,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_704,600,314.1,73.1,0.524,5,18,30,50.2,3,0.0,15.6,0.0,0.0,0.0,0.0,4.3,0.0,30.3,0.0,0.0,5,3,52.6,64.7,74.3,68.6,1,1,1,1,65.76,HIGH
Student_705,200,3.6,16.0,0.018,0,21,2,5.3,1,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_706,200,59.2,60.0,0.296,1,10,68,132.9,7,12.7,0.0,18.1,35.8,5.1,0.0,34.2,9.2,0.0,17.8,0.0,3,2,50.0,56.6,50.0,73.7,1,1,1,1,60.8,HIGH
Student_707,240,99.4,71.4,0.414,0,8,25,96.4,6,0.0,0.0,0.0,27.1,2.1,31.5,11.8,0.0,12.4,0.0,11.6,2,1,52.1,67.4,83.2,74.0,1,1,1,1,70.14,HIGH
Student_708,240,108.6,57.1,0.452,0,15,43,167.8,6,0.0,43.6,53.3,0.8,0.0,0.0,26.8,0.0,17.7,25.5,0.0,19,8,50.0,58.9,50.0,69.5,1,1,1,1,59.58,HIGH
Student_709,400,53.9,38.9,0.135,1,33,6,24.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,5,50.0,50.0,50.2,50.0,1,1,1,1,50.04,HIGH
Student_710,300,3.7,13.2,0.012,1,33,13,26.4,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,1,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_711,600,18.0,17.2,0.03,2,72,10,27.7,2,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,13.7,0.0,0.0,4,0,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_712,400,51.5,37.3,0.129,1,32,34,116.1,5,0.0,21.0,2.9,0.0,68.6,11.5,0.0,0.0,0.0,0.0,12.0,2,0,50.0,66.1,55.5,0.0,1,1,1,0,34.32,HIGH
Student_713,300,143.0,70.7,0.477,0,12,29,132.0,3,37.0,0.0,0.0,0.0,63.6,0.0,0.0,0.0,0.0,0.0,31.5,11,2,50.0,58.4,70.6,61.8,1,1,1,1,60.52,HIGH
Student_714,300,92.6,55.0,0.309,0,18,12,26.5,2,11.4,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0.0,0.0,0.0,9,3,50.0,50.0,50.0,53.4,1,1,1,1,51.36,HIGH
Student_715,486,139.4,59.0,0.287,3,25,12,39.0,6,2.7,0.0,20.2,0.0,4.6,1.8,0.0,1.9,7.8,0.0,0.0,8,4,50.0,54.8,50.0,0.0,1,1,1,0,30.96,HIGH
Student_716,200,201.1,96.6,1.006,0,1,76,308.1,8,34.3,47.8,0.7,32.4,0.0,1.9,116.6,49.6,0.0,24.8,0.0,24,6,78.3,91.5,90.0,99.9,1,1,1,1,91.92,LOW
Student_717,486,250.2,85.0,0.515,0,9,68,216.7,10,8.5,6.1,9.4,26.8,28.7,25.2,14.3,45.0,0.0,29.6,23.3,3,1,69.3,81.2,77.7,95.6,1,1,1,1,83.88,MEDIUM
Student_718,200,1.8,16.0,0.009,0,21,12,48.5,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,2,50.0,50.0,50.0,50.0,1,1,1,1,50.0,HIGH
Student_719,300,75.7,55.3,0.252,3,17,11,32.0,2,0.0,0.0,22.1,0.0,0.0,9.9,0.0,0.0,0.0,0.0,0.0,24,5,50.0,57.1,60.6,69.1,1,1,1,1,61.18,HIGH
Student_720,486,358.1,95.3,0.737,0,3,72,273.2,5,0.0,20.6,49.7,0.0,0.0,0.0,0.0,61.3,0.0,121.6,20.0,21,8,86.3,100.0,100.0,100.0,1,1,1,1,97.26,LOW
Student_721,200,10.8,13.8,0.054,0,25,5,19.9,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,8.1,0.0,5,3,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_722,600,403.6,81.6,0.673,1,14,46,90.9,5,13.0,0.0,0.0,0.0,7.3,0.0,4.0,3.2,0.0,63.4,0.0,9,2,80.5,67.0,65.7,81.5,1,1,1,1,75.24,MEDIUM
Student_723,600,172.8,50.0,0.288,0,44,34,134.1,3,0.0,0.0,0.0,31.5,62.5,0.0,40.2,0.0,0.0,0.0,0.0,6,3,50.0,50.0,50.0,0.0,1,1,1,0,30.0,HIGH
Student_724,200,124.4,88.0,0.622,0,3,50,136.0,9,2.7,23.8,17.2,0.0,10.6,4.7,2.1,41.7,0.0,27.3,6.0,14,9,93.9,88.9,97.0,100.0,1,1,1,1,95.96,LOW
Student_725,600,307.7,76.7,0.513,0,17,27,98.8,7,18.2,11.2,0.0,0.0,0.0,7.6,16.2,3.3,28.1,14.3,0.0,9,3,58.3,76.2,82.8,90.0,1,1,1,1,79.46,MEDIUM
Student_726,486,129.7,54.5,0.267,4,25,17,49.0,5,14.8,0.0,0.0,3.1,9.3,0.0,0.0,15.1,0.0,0.0,6.7,26,10,50.0,56.2,52.0,53.0,1,1,1,1,52.84,HIGH
Student_727,486,202.7,69.0,0.417,0,18,44,164.3,7,0.0,6.8,22.9,0.0,5.4,7.9,0.0,7.7,0.0,17.7,95.9,10,3,66.4,82.8,93.9,79.6,1,1,1,1,80.46,MEDIUM
Student_728,200,102.8,84.6,0.514,0,4,62,217.2,9,37.2,20.5,0.0,24.5,5.2,21.9,22.0,10.4,0.0,13.4,62.1,11,4,68.8,58.5,76.6,91.6,1,1,1,1,77.42,MEDIUM
Student_729,200,124.0,80.0,0.62,1,5,61,92.7,10,4.2,4.4,0.0,26.7,9.3,4.0,3.5,7.0,5.6,27.0,1.0,4,2,74.9,79.6,82.9,87.3,1,1,1,1,82.4,MEDIUM
